activity_id,assay_chembl_id,assay_description,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,standard_value_nM,pEC50,normalized_smiles
6761552,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",N#CC1=C(N)Oc2[nH]nc(-c3cccs3)c2C1c1ccco1,CHEMBL1201862,CHEMBL1459914,5.14,=,=,EC50,nM,7200.0,CHEMBL1741171,EC50,uM,7.2,7200.0,5.142667503568731,N#CC1=C(N)Oc2[nH]nc(-c3cccs3)c2C1c1ccco1
6772857,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",N#CCn1c(CCl)nc2ccccc2c1=O,CHEMBL1201862,CHEMBL1462257,5.14,=,=,EC50,nM,7200.0,CHEMBL1741171,EC50,uM,7.2,7200.0,5.142667503568731,N#CCn1c(CCl)nc2ccccc2c1=O
6769237,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOc1cc(C2C(C#N)=C(N)Oc3[nH]nc(CC)c32)ccc1OCCN1CCOCC1,CHEMBL1201862,CHEMBL1558436,5.14,=,=,EC50,nM,7200.0,CHEMBL1741171,EC50,uM,7.2,7200.0,5.142667503568731,CCOc1cc(C2C(C#N)=C(N)Oc3[nH]nc(CC)c32)ccc1OCCN1CCOCC1
6757835,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CS/C(=C\[N+](=O)[O-])Nc1ccc(OC(F)(F)F)cc1,CHEMBL1201862,CHEMBL1567419,5.14,=,=,EC50,nM,7210.0,CHEMBL1741171,EC50,uM,7.21,7210.0,5.142064735280571,CS/C(=C\[N+](=O)[O-])Nc1ccc(OC(F)(F)F)cc1
6769124,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCc1n[nH]c2c1C(c1ccc(Br)s1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1596996,5.14,=,=,EC50,nM,7210.0,CHEMBL1741171,EC50,uM,7.21,7210.0,5.142064735280571,CCCc1n[nH]c2c1C(c1ccc(Br)s1)C(C#N)=C(N)O2
6773074,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1cccc(/C=C2\SC(=S)N(CCCC(=O)N(CCO)c3ccccc3)C2=O)c1,CHEMBL1201862,CHEMBL1548695,5.14,=,=,EC50,nM,7220.0,CHEMBL1741171,EC50,uM,7.22,7220.0,5.141462802430361,COc1cccc(/C=C2\SC(=S)N(CCCC(=O)N(CCO)c3ccccc3)C2=O)c1
6765397,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COC(=O)CS(=O)(=O)c1nnc([C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)o1,CHEMBL1201862,CHEMBL1523699,5.14,=,=,EC50,nM,7240.0,CHEMBL1741171,EC50,uM,7.24,7240.0,5.140261433802853,COC(=O)CS(=O)(=O)c1nnc([C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)o1
6757696,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCCCCCCCCOC(=O)C[n+]1c(COc2ccccc2C)n(C)c2ccccc21.[Cl-],CHEMBL1201862,CHEMBL1370471,5.14,=,=,EC50,nM,7260.0,CHEMBL1741171,EC50,uM,7.26,7260.0,5.139063379299906,CCCCCCCCCCOC(=O)C[n+]1c(COc2ccccc2C)n(C)c2ccccc21.[Cl-]
6757786,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cn1c(=O)c([N+](=O)[O-])c(-n2cnc3ccccc32)c2ccccc21,CHEMBL1201862,CHEMBL1465945,5.14,=,=,EC50,nM,7260.0,CHEMBL1741171,EC50,uM,7.26,7260.0,5.139063379299906,Cn1c(=O)c([N+](=O)[O-])c(-n2cnc3ccccc32)c2ccccc21
6761589,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,CHEMBL1201862,CHEMBL496,5.14,=,=,EC50,nM,7270.0,CHEMBL1741171,EC50,uM,7.27,7270.0,5.138465589140962,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
6754109,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccccc1[N+](=O)[O-])C(C#N)C#N,CHEMBL1201862,CHEMBL3145018,5.14,=,=,EC50,nM,7280.0,CHEMBL1741171,EC50,uM,7.28,7280.0,5.137868620686962,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccccc1[N+](=O)[O-])C(C#N)C#N
6754057,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Oc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,CHEMBL1201862,CHEMBL1076559,5.14,=,=,EC50,nM,7300.0,CHEMBL1741171,EC50,uM,7.3,7300.0,5.136677139879544,Oc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1
6776850,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1C(Cl)=C(NCCN2CCCCC2)C(=O)c2ccccc21,CHEMBL1201862,CHEMBL1541973,5.14,=,=,EC50,nM,7310.0,CHEMBL1741171,EC50,uM,7.31,7310.0,5.13608262304214,O=C1C(Cl)=C(NCCN2CCCCC2)C(=O)c2ccccc21
6765444,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1cc(C(=O)CCl)c(C)n1CCc1ccc(Cl)cc1,CHEMBL1201862,CHEMBL1467760,5.13,=,=,EC50,nM,7320.0,CHEMBL1741171,EC50,uM,7.32,7320.0,5.135488918941608,Cc1cc(C(=O)CCl)c(C)n1CCc1ccc(Cl)cc1
6757782,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOc1cc(CNc2ccc3c[nH]nc3c2)ccc1OC,CHEMBL1201862,CHEMBL1604205,5.13,=,=,EC50,nM,7370.0,CHEMBL1741171,EC50,uM,7.37,7370.0,5.132532512140949,CCOc1cc(CNc2ccc3c[nH]nc3c2)ccc1OC
6772963,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccccc1F,CHEMBL1201862,CHEMBL1558874,5.13,=,=,EC50,nM,7390.0,CHEMBL1741171,EC50,uM,7.39,7390.0,5.131355561605174,O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccccc1F
6757805,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1[nH]n(-c2ccccc2)c(=O)c1C=C1C(=O)NC(=O)NC1=O,CHEMBL1201862,CHEMBL3144975,5.13,=,=,EC50,nM,7390.0,CHEMBL1741171,EC50,uM,7.39,7390.0,5.131355561605174,Cc1[nH]n(-c2ccccc2)c(=O)c1C=C1C(=O)NC(=O)NC1=O
6765268,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=c1c(Cl)c(NCCCO)cnn1-c1nc2ccccc2[nH]1,CHEMBL1201862,CHEMBL1342141,5.13,=,=,EC50,nM,7410.0,CHEMBL1741171,EC50,uM,7.41,7410.0,5.130181792020672,O=c1c(Cl)c(NCCCO)cnn1-c1nc2ccccc2[nH]1
6761722,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1n[nH]c2c1C(c1cccc(OC(=O)N3CCOCC3)c1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1584428,5.13,=,=,EC50,nM,7440.0,CHEMBL1741171,EC50,uM,7.44,7440.0,5.128427064454121,Cc1n[nH]c2c1C(c1cccc(OC(=O)N3CCOCC3)c1)C(C#N)=C(N)O2
6776688,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(CSC1=NCCS1)Nc1nc(-c2ccccc2)cs1,CHEMBL1201862,CHEMBL1344681,5.13,=,=,EC50,nM,7450.0,CHEMBL1741171,EC50,uM,7.45,7450.0,5.127843727251707,O=C(CSC1=NCCS1)Nc1nc(-c2ccccc2)cs1
6765284,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1C(=O)c2ccccc2-c2ccccc21,CHEMBL1201862,CHEMBL51931,5.13,=,=,EC50,nM,7450.0,CHEMBL1741171,EC50,uM,7.45,7450.0,5.127843727251707,O=C1C(=O)c2ccccc2-c2ccccc21
6772933,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCc1n[nH]c2c1C(CCC)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1609405,5.13,=,=,EC50,nM,7460.0,CHEMBL1741171,EC50,uM,7.46,7460.0,5.127261172527332,CCCc1n[nH]c2c1C(CCC)C(C#N)=C(N)O2
6772869,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOC(=O)c1c(NC(=O)CCl)sc(CN(C)C)c1-c1ccccc1.Cl,CHEMBL1201862,CHEMBL1602314,5.12,=,=,EC50,nM,7500.0,CHEMBL1741171,EC50,uM,7.5,7500.0,5.1249387366083,CCOC(=O)c1c(NC(=O)CCl)sc(CN(C)C)c1-c1ccccc1.Cl
6761644,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1cc2nc(Sc3c([N+](=O)[O-])nc(C)n3Cc3ccccc3)[nH]c2cc1C,CHEMBL1201862,CHEMBL1538796,5.12,=,=,EC50,nM,7560.0,CHEMBL1741171,EC50,uM,7.56,7560.0,5.121478204498794,Cc1cc2nc(Sc3c([N+](=O)[O-])nc(C)n3Cc3ccccc3)[nH]c2cc1C
6754117,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(C/C=N\OCc1c(Cl)cccc1Cl)Oc1ccc(Cl)cc1Cl,CHEMBL1201862,CHEMBL3208859,5.12,=,=,EC50,nM,7560.0,CHEMBL1741171,EC50,uM,7.56,7560.0,5.121478204498794,O=C(C/C=N\OCc1c(Cl)cccc1Cl)Oc1ccc(Cl)cc1Cl
6765333,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CN(C(=O)c1cccc(COc2ccc(Cl)cc2Cl)c1)c1ccccc1,CHEMBL1201862,CHEMBL1460750,5.12,=,=,EC50,nM,7590.0,CHEMBL1741171,EC50,uM,7.59,7590.0,5.11975822410452,CN(C(=O)c1cccc(COc2ccc(Cl)cc2Cl)c1)c1ccccc1
6776821,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(CN1C(=O)/C(=C2\SC(=S)N(CCS(=O)(=O)O)C2=O)c2ccccc21)Nc1cccc(Br)c1,CHEMBL1201862,CHEMBL1580684,5.12,=,=,EC50,nM,7590.0,CHEMBL1741171,EC50,uM,7.59,7590.0,5.11975822410452,O=C(CN1C(=O)/C(=C2\SC(=S)N(CCS(=O)(=O)O)C2=O)c2ccccc21)Nc1cccc(Br)c1
6769269,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(CCl)Nc1ccc(N2CCCCCC2)cc1,CHEMBL1201862,CHEMBL602776,5.12,=,=,EC50,nM,7620.0,CHEMBL1741171,EC50,uM,7.62,7620.0,5.118045028660399,O=C(CCl)Nc1ccc(N2CCCCCC2)cc1
6761472,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCN(CC)c1ccc2oc(=O)c(C)nc2c1,CHEMBL1201862,CHEMBL1417290,5.12,=,=,EC50,nM,7630.0,CHEMBL1741171,EC50,uM,7.63,7630.0,5.117475462045119,CCN(CC)c1ccc2oc(=O)c(C)nc2c1
6776769,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1N=NC2=C1c1c3ccccc3c(O)n1CC2,CHEMBL1201862,CHEMBL1532588,5.12,=,=,EC50,nM,7630.0,CHEMBL1741171,EC50,uM,7.63,7630.0,5.117475462045119,O=C1N=NC2=C1c1c3ccccc3c(O)n1CC2
6720573,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(Cn2ncc(Cl)c(Cl)c2=O)cc1,CHEMBL1201862,CHEMBL1565520,5.12,=,=,EC50,nM,7650.0,CHEMBL1741171,EC50,uM,7.65,7650.0,5.116338564846382,Cc1ccc(Cn2ncc(Cl)c(Cl)c2=O)cc1
6720448,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1nn(-c2cccc(Cl)c2)c2c1C(c1ccncc1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1493700,5.11,=,=,EC50,nM,7710.0,CHEMBL1741171,EC50,uM,7.71,7710.0,5.112945621949043,Cc1nn(-c2cccc(Cl)c2)c2c1C(c1ccncc1)C(C#N)=C(N)O2
6769195,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1=C(C)/C(=N\OS(=O)(=O)c2ccccc2)C=CC1=O,CHEMBL1201862,CHEMBL3196976,5.11,=,=,EC50,nM,7720.0,CHEMBL1741171,EC50,uM,7.72,7720.0,5.112382699664264,CC1=C(C)/C(=N\OS(=O)(=O)c2ccccc2)C=CC1=O
6776935,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(C)=CCC1=C(OCC(=O)O)C(=O)c2ccccc2C1=O,CHEMBL1201862,CHEMBL1403154,5.11,=,=,EC50,nM,7750.0,CHEMBL1741171,EC50,uM,7.75,7750.0,5.110698297493689,CC(C)=CCC1=C(OCC(=O)O)C(=O)c2ccccc2C1=O
6772889,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",C/C(CC(=O)Nc1ccccn1)=N\NC(=O)c1cccc(C)c1,CHEMBL1201862,CHEMBL3189457,5.11,=,=,EC50,nM,7750.0,CHEMBL1741171,EC50,uM,7.75,7750.0,5.110698297493689,C/C(CC(=O)Nc1ccccn1)=N\NC(=O)c1cccc(C)c1
6772918,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=c1c(Cl)c(Cl)cnn1Cc1ccccc1Cl,CHEMBL1201862,CHEMBL1570760,5.11,=,=,EC50,nM,7780.0,CHEMBL1741171,EC50,uM,7.78,7780.0,5.109020403010311,O=c1c(Cl)c(Cl)cnn1Cc1ccccc1Cl
6757787,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(CNc1ccccc1O)C(=O)O,CHEMBL1201862,CHEMBL1347633,5.11,=,=,EC50,nM,7790.0,CHEMBL1741171,EC50,uM,7.79,7790.0,5.108462542327436,CC(CNc1ccccc1O)C(=O)O
6776923,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccc(F)cc1F,CHEMBL1201862,CHEMBL1403143,5.11,=,=,EC50,nM,7800.0,CHEMBL1741171,EC50,uM,7.8,7800.0,5.107905397309519,O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccc(F)cc1F
6773087,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(-n2nnnc2CCl)cc1,CHEMBL1201862,CHEMBL1525064,5.11,=,=,EC50,nM,7800.0,CHEMBL1741171,EC50,uM,7.8,7800.0,5.107905397309519,Cc1ccc(-n2nnnc2CCl)cc1
6765390,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1cc(OC)cc(C(=O)N/N=C(\C)CC(=O)Nc2ccccn2)c1,CHEMBL1201862,CHEMBL2006893,5.11,=,=,EC50,nM,7810.0,CHEMBL1741171,EC50,uM,7.81,7810.0,5.1073489661227,COc1cc(OC)cc(C(=O)N/N=C(\C)CC(=O)Nc2ccccn2)c1
6769187,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cl.c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,CHEMBL1201862,CHEMBL1547025,5.11,=,=,EC50,nM,7830.0,CHEMBL1741171,EC50,uM,7.83,7830.0,5.106238237942057,Cl.c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1
6754104,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(SCc2n[nH]c3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)cc1,CHEMBL1201862,CHEMBL1324674,5.11,=,=,EC50,nM,7850.0,CHEMBL1741171,EC50,uM,7.85,7850.0,5.105130343254747,Cc1ccc(SCc2n[nH]c3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)cc1
6761684,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=[N+]([O-])c1cc([N+](=O)[O-])c(CCN2CCOCC2)c([N+](=O)[O-])c1,CHEMBL1201862,CHEMBL1421433,5.1,=,=,EC50,nM,7890.0,CHEMBL1741171,EC50,uM,7.89,7890.0,5.10292299679058,O=[N+]([O-])c1cc([N+](=O)[O-])c(CCN2CCOCC2)c([N+](=O)[O-])c1
6769144,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCc1n[nH]c2c1C(CCc1ccccc1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1530927,5.1,=,=,EC50,nM,7930.0,CHEMBL1741171,EC50,uM,7.93,7930.0,5.100726812682396,CCCc1n[nH]c2c1C(CCc1ccccc1)C(C#N)=C(N)O2
6765456,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(Cc2ccccc2)c1C,CHEMBL1201862,CHEMBL1585072,5.1,=,=,EC50,nM,7930.0,CHEMBL1741171,EC50,uM,7.93,7930.0,5.100726812682396,COC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(Cc2ccccc2)c1C
6776695,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1cc(NC(C)CCCN)c2ncccc2c1Oc1ccccc1.O=C(O)CCC(=O)O,CHEMBL1201862,CHEMBL1327934,5.1,=,=,EC50,nM,7940.0,CHEMBL1741171,EC50,uM,7.94,7940.0,5.100179497572904,COc1cc(NC(C)CCCN)c2ncccc2c1Oc1ccccc1.O=C(O)CCC(=O)O
6769247,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1oc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2c1C(=O)c1ccc(Br)cc1,CHEMBL1201862,CHEMBL1569472,5.1,=,=,EC50,nM,7960.0,CHEMBL1741171,EC50,uM,7.96,7960.0,5.099086932262331,Cc1oc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2c1C(=O)c1ccc(Br)cc1
