molecule_chembl_id,canonical_smiles,median_ec50_nM,min_ec50_nM,max_ec50_nM,median_pEC50,bioactivity_class,molecule_pref_name,max_phase,molecule_type,structure_type,metadata_canonical_smiles,standard_inchi_key,full_mwt,alogp,psa,hba,hbd,rtb,aromatic_rings,cx_logp
CHEMBL1383632,CC(C)(C)c1cc[n+](C2=C([N-]S(=O)(=O)c3cccs3)C(=O)c3ccccc3C2=O)cc1,950.0,950.0,950.0,6.022276394711152,active,,,Small molecule,MOL,CC(C)(C)c1cc[n+](C2=C([N-]S(=O)(=O)c3cccs3)C(=O)c3ccccc3C2=O)cc1,ZBTKOIIDPFROGY-UHFFFAOYSA-N,452.56,4.34,86.26,5.0,0.0,4.0,3.0,
CHEMBL1445372,O=c1c(Cl)nc2cc(Cl)ccc2n1CCNc1ncc(C(F)(F)F)cc1Cl,951.0,951.0,951.0,6.021819483062586,active,,,Small molecule,MOL,O=c1c(Cl)nc2cc(Cl)ccc2n1CCNc1ncc(C(F)(F)F)cc1Cl,IOARIYKAASODPP-UHFFFAOYSA-N,437.64,4.88,59.81,5.0,1.0,4.0,3.0,
CHEMBL478754,COc1cc2c(cc1OC)-c1c3c(cc4c1[C@@H](C2)N(C)CC4)OCO3,952.0,952.0,952.0,6.021363051615525,active,,,Small molecule,MOL,COc1cc2c(cc1OC)-c1c3c(cc4c1[C@@H](C2)N(C)CC4)OCO3,YJWBWQWUHVXPNC-CQSZACIVSA-N,339.39,3.18,40.16,5.0,0.0,2.0,2.0,
CHEMBL1519374,O=C1C(Cl)=C(Nc2ccc3c[nH]nc3c2)C(=O)c2ccccc21,955.0,955.0,955.0,6.019996628416253,active,,,Small molecule,MOL,O=C1C(Cl)=C(Nc2ccc3c[nH]nc3c2)C(=O)c2ccccc21,NYOUWELKHWCYQM-UHFFFAOYSA-N,323.74,3.50,74.85,4.0,2.0,2.0,3.0,
CHEMBL1498136,O=[N+]([O-])c1ccc(Oc2cccc(F)c2)c2ccncc12,956.0,956.0,956.0,6.0195421077239,active,,,Small molecule,MOL,O=[N+]([O-])c1ccc(Oc2cccc(F)c2)c2ccncc12,UBIKCGCGHYJMJW-UHFFFAOYSA-N,284.25,4.07,65.26,4.0,0.0,3.0,3.0,
CHEMBL1362565,O=C(NC1CCCC1)C(c1ccc(F)cc1)N(Cc1ccc(Cl)cc1)C(=O)CCl,965.0,965.0,965.0,6.015472686656207,active,,,Small molecule,MOL,O=C(NC1CCCC1)C(c1ccc(F)cc1)N(Cc1ccc(Cl)cc1)C(=O)CCl,HWGFOAIWZDHWRR-UHFFFAOYSA-N,437.34,4.85,49.41,2.0,1.0,7.0,2.0,
CHEMBL1447306,CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccccc1,978.0,978.0,978.0,6.009661145212398,active,,,Small molecule,MOL,CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccccc1,DGSFFYVACCJJGR-PDGQHHTCSA-N,328.38,3.43,59.28,4.0,1.0,3.0,3.0,
CHEMBL1520852,Cc1cc(C)cc(Cn2ncc(Cl)c(Cl)c2=O)c1,985.0,985.0,985.0,6.006563769502389,active,,,Small molecule,MOL,Cc1cc(C)cc(Cn2ncc(Cl)c(Cl)c2=O)c1,LQCNMWUGGBGOSX-UHFFFAOYSA-N,283.16,3.22,34.89,3.0,0.0,2.0,2.0,
CHEMBL1572001,CC(C)(C)c1ccc(-n2nc(C#N)c(Cl)cc2=O)cc1,989.0,989.0,989.0,6.004803708402821,active,,,Small molecule,MOL,CC(C)(C)c1ccc(-n2nc(C#N)c(Cl)cc2=O)cc1,XAEREYCGWABQBL-UHFFFAOYSA-N,287.75,3.06,58.68,4.0,0.0,1.0,2.0,
CHEMBL1362714,CC1(C)Nc2ccc(O)cc2-c2c1ssc2=S,998.0,998.0,998.0,6.000869458712629,active,,,Small molecule,MOL,CC1(C)Nc2ccc(O)cc2-c2c1ssc2=S,AWGMTNPSUKZUHK-UHFFFAOYSA-N,281.43,4.57,32.26,5.0,2.0,0.0,2.0,
CHEMBL1373577,Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,999.0,999.0,999.0,6.000434511774017,active,,,Small molecule,MOL,Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,ICGLGYCHUQDWMB-UHFFFAOYSA-N,263.30,3.21,46.17,3.0,1.0,2.0,2.0,
CHEMBL1416089,CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)n1,1000.0,1000.0,1000.0,6.0,active,,,Small molecule,MOL,CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)n1,BQRKTURWLVUUPM-UHFFFAOYSA-N,494.98,3.00,126.40,7.0,1.0,7.0,3.0,
CHEMBL1313412,Oc1cc(-c2ccc(C3CCCCC3)cc2)[nH]n1,1010.0,1010.0,1010.0,5.995678626217357,intermediate,,,Small molecule,MOL,Oc1cc(-c2ccc(C3CCCCC3)cc2)[nH]n1,UPDLUMMMYBRYMJ-UHFFFAOYSA-N,242.32,3.83,48.91,2.0,2.0,2.0,2.0,
CHEMBL1529115,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,1010.0,1010.0,1010.0,5.995678626217357,intermediate,,,Small molecule,MOL,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,JVNAUJPDGUYHKO-UHFFFAOYSA-N,391.47,2.15,97.38,5.0,1.0,3.0,2.0,
CHEMBL1573427,Cc1ccc(SCC2=NNC(=O)C2)cc1,1010.0,1010.0,1010.0,5.995678626217357,intermediate,,,Small molecule,MOL,Cc1ccc(SCC2=NNC(=O)C2)cc1,FZEBKODMKOLCMK-UHFFFAOYSA-N,220.30,1.96,41.46,3.0,1.0,3.0,1.0,
CHEMBL3145223,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(O)c([N+](=O)[O-])c1)c1c(C)[nH]n(-c2ccccc2)c1=O,1010.0,1010.0,1010.0,5.995678626217357,intermediate,,,Small molecule,MOL,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(O)c([N+](=O)[O-])c1)c1c(C)[nH]n(-c2ccccc2)c1=O,KAWKOCYHRZERMG-UHFFFAOYSA-N,497.51,4.06,138.95,7.0,3.0,6.0,5.0,
CHEMBL590691,CC(=O)N(C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O)c1ccc(C(=O)O)cc1,1010.0,1010.0,1010.0,5.995678626217357,intermediate,,,Small molecule,MOL,CC(=O)N(C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O)c1ccc(C(=O)O)cc1,LPMUIPFHMOGKEV-UHFFFAOYSA-N,420.42,2.36,104.22,6.0,1.0,4.0,2.0,
CHEMBL1380801,O=[N+]([O-])c1c(Nc2ccccn2)cc(Cl)c2nonc12,1020.0,1020.0,1020.0,5.991399828238082,intermediate,,,Small molecule,MOL,O=[N+]([O-])c1c(Nc2ccccn2)cc(Cl)c2nonc12,IKHISGUWORJMOR-UHFFFAOYSA-N,291.65,2.92,106.98,7.0,1.0,3.0,3.0,
CHEMBL1472280,Cc1nc2ccccc2c2c1C(=O)N(Cc1cccnc1)C2=O,1020.0,1020.0,1020.0,5.991399828238082,intermediate,,,Small molecule,MOL,Cc1nc2ccccc2c2c1C(=O)N(Cc1cccnc1)C2=O,CBWAJVKAMUVVID-UHFFFAOYSA-N,303.32,2.73,63.16,4.0,0.0,2.0,3.0,
CHEMBL1526410,NC(=O)c1c(-c2cccs2)csc1N,1020.0,1020.0,1020.0,5.991399828238082,intermediate,,,Small molecule,MOL,NC(=O)c1c(-c2cccs2)csc1N,AOKUOQRFZXRQBM-UHFFFAOYSA-N,224.31,2.16,69.11,4.0,2.0,2.0,2.0,
CHEMBL3144926,COc1ccc(-c2cc(=O)n(CCC#N)[nH]2)cc1,1020.0,1020.0,1020.0,5.991399828238082,intermediate,,,Small molecule,MOL,COc1ccc(-c2cc(=O)n(CCC#N)[nH]2)cc1,NNGLOWXBQWIUHQ-UHFFFAOYSA-N,243.27,1.77,70.81,4.0,1.0,4.0,2.0,
CHEMBL3192957,O=C(Cc1cc(O)n[nH]1)N/N=C/C(Cl)=C/c1ccccc1,1020.0,1020.0,1020.0,5.991399828238082,intermediate,,,Small molecule,MOL,O=C(Cc1cc(O)n[nH]1)N/N=C/C(Cl)=C/c1ccccc1,FBZXVLKGAAWMCE-UIGHHBECSA-N,304.74,2.04,90.37,4.0,3.0,5.0,2.0,
CHEMBL1423623,C#CCOc1ccc(Br)cc1C(c1c(C)n[nH]c1O)c1c(C)n[nH]c1O,1030.0,1030.0,1030.0,5.987162775294828,intermediate,,,Small molecule,MOL,C#CCOc1ccc(Br)cc1C(c1c(C)n[nH]c1O)c1c(C)n[nH]c1O,SCLDPKUDOMETDO-UHFFFAOYSA-N,417.26,3.12,107.05,5.0,4.0,5.0,3.0,
CHEMBL1478235,CC(=O)Nc1cc(OC(=O)c2ccco2)cc(OC(=O)c2ccco2)c1,1030.0,1030.0,1030.0,5.987162775294828,intermediate,,,Small molecule,MOL,CC(=O)Nc1cc(OC(=O)c2ccco2)cc(OC(=O)c2ccco2)c1,ZQYCCCCXSWLPJP-UHFFFAOYSA-N,355.30,3.27,107.98,7.0,1.0,5.0,3.0,
CHEMBL1557820,Clc1ccc(-n2nnnc2Sc2ncnc3sccc23)cc1,1030.0,1030.0,1030.0,5.987162775294828,intermediate,,,Small molecule,MOL,Clc1ccc(-n2nnnc2Sc2ncnc3sccc23)cc1,FEXPLGPKTJVGOT-UHFFFAOYSA-N,346.83,3.47,69.38,8.0,0.0,3.0,4.0,
CHEMBL1526966,CCn1c(-c2ccccc2)c(C(=O)CCl)c2ccccc21,1050.0,1050.0,1050.0,5.978810700930062,intermediate,,,Small molecule,MOL,CCn1c(-c2ccccc2)c(C(=O)CCl)c2ccccc21,DARWTGWTJLLAEO-UHFFFAOYSA-N,297.79,4.75,22.00,2.0,0.0,4.0,3.0,
CHEMBL3145082,CCCCn1[nH]c(-c2ccccc2)cc1=O,1050.0,1050.0,1050.0,5.978810700930062,intermediate,,,Small molecule,MOL,CCCCn1[nH]c(-c2ccccc2)cc1=O,OXWJXKNYBGAZIL-UHFFFAOYSA-N,216.28,2.64,37.79,2.0,1.0,4.0,2.0,
CHEMBL1330013,CCCc1noc2c1C(c1ccoc1)C(C#N)=C(N)N2,1060.0,1060.0,1060.0,5.97469413473523,intermediate,,,Small molecule,MOL,CCCc1noc2c1C(c1ccoc1)C(C#N)=C(N)N2,ANVKSVYJUJLKDF-UHFFFAOYSA-N,270.29,2.47,101.01,6.0,2.0,3.0,2.0,
CHEMBL1462675,O=C(CCl)Nc1c(C(=O)Nc2ccc3c(c2)OCCO3)oc2ccccc12,1060.0,1060.0,1060.0,5.97469413473523,intermediate,,,Small molecule,MOL,O=C(CCl)Nc1c(C(=O)Nc2ccc3c(c2)OCCO3)oc2ccccc12,NLAXRURSGKELRW-UHFFFAOYSA-N,386.79,3.63,89.80,5.0,2.0,4.0,3.0,
CHEMBL1445192,COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1,1070.0,1070.0,1070.0,5.97061622231479,intermediate,,,Small molecule,MOL,COc1cccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)c1,BFSGOLWAUQDRDV-UHFFFAOYSA-N,334.34,2.90,110.09,6.0,2.0,3.0,3.0,
CHEMBL1490942,CCc1cc(C(=O)c2ccc(C)cc2)c(NC(=O)CCl)s1,1070.0,1070.0,1070.0,5.97061622231479,intermediate,,,Small molecule,MOL,CCc1cc(C(=O)c2ccc(C)cc2)c(NC(=O)CCl)s1,RUOYSSXJCXTPGP-UHFFFAOYSA-N,321.83,4.03,46.17,3.0,1.0,5.0,2.0,
CHEMBL1548898,O=C(NC1CCCC1)C(c1ccc(Cl)cc1)N(Cc1ccc(F)cc1)C(=O)CCl,1070.0,1070.0,1070.0,5.97061622231479,intermediate,,,Small molecule,MOL,O=C(NC1CCCC1)C(c1ccc(Cl)cc1)N(Cc1ccc(F)cc1)C(=O)CCl,BHPDRIDUNMIMCH-UHFFFAOYSA-N,437.34,4.85,49.41,2.0,1.0,7.0,2.0,
CHEMBL1612699,Cc1n[nH]c2c1C1(CCN(Cc3ccccc3)CC1)C(C#N)=C(N)O2,1070.0,1070.0,1070.0,5.97061622231479,intermediate,,,Small molecule,MOL,Cc1n[nH]c2c1C1(CCN(Cc3ccccc3)CC1)C(C#N)=C(N)O2,YIJIDZQZAFLHKO-UHFFFAOYSA-N,335.41,2.34,90.96,5.0,2.0,2.0,2.0,
CHEMBL1439124,CCSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(F)cc3)ncc2Cl)s1,1080.0,1080.0,1080.0,5.96657624451305,intermediate,,,Small molecule,MOL,CCSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(F)cc3)ncc2Cl)s1,BVJXTFMKVNPXMZ-UHFFFAOYSA-N,473.96,3.46,114.80,9.0,1.0,7.0,3.0,
CHEMBL1562304,O=C(CCl)N1CCN2C(=O)c3ccccc3C12c1ccc(Cl)cc1,1080.0,1080.0,1080.0,5.96657624451305,intermediate,,,Small molecule,MOL,O=C(CCl)N1CCN2C(=O)c3ccccc3C12c1ccc(Cl)cc1,KAAXKGCLBNYJEE-UHFFFAOYSA-N,361.23,3.08,40.62,2.0,0.0,2.0,2.0,
CHEMBL576208,Cc1oc2c(c1C(=O)N1CCC(C)CC1)C(=O)c1ccccc1C2=O,1090.0,1090.0,1090.0,5.962573502059376,intermediate,,,Small molecule,MOL,Cc1oc2c(c1C(=O)N1CCC(C)CC1)C(=O)c1ccccc1C2=O,QOGGXHNNRVSSHD-UHFFFAOYSA-N,337.38,3.24,67.59,4.0,0.0,1.0,2.0,
CHEMBL1367316,COc1cccc(-n2nnnc2S(C)(=O)=O)c1,1100.0,1100.0,1100.0,5.958607314841775,intermediate,,,Small molecule,MOL,COc1cccc(-n2nnnc2S(C)(=O)=O)c1,XIPRBTBTNIAVMG-UHFFFAOYSA-N,254.27,0.07,86.97,7.0,0.0,3.0,2.0,
CHEMBL1611931,Oc1cnn(-c2ccccc2)c1,1100.0,1100.0,1100.0,5.958607314841775,intermediate,,,Small molecule,MOL,Oc1cnn(-c2ccccc2)c1,PAIIFXHEHLRVNC-UHFFFAOYSA-N,160.18,1.58,38.05,3.0,1.0,1.0,2.0,
CHEMBL1332119,Cc1onc(-c2ccccc2)c1-c1nc2ccccc2c(=O)o1,1110.0,1110.0,1110.0,5.954677021213342,intermediate,,,Small molecule,MOL,Cc1onc(-c2ccccc2)c1-c1nc2ccccc2c(=O)o1,UZCAMBONEJACPS-UHFFFAOYSA-N,304.31,3.82,69.13,5.0,0.0,2.0,4.0,
CHEMBL1407961,CCC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2nc(S(C)(=O)=O)ncc2Cl)cc1,1110.0,1110.0,1110.0,5.954677021213342,intermediate,,,Small molecule,MOL,CCC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2nc(S(C)(=O)=O)ncc2Cl)cc1,ISAAEPNCJSJWPZ-UHFFFAOYSA-N,487.00,2.74,126.40,7.0,1.0,6.0,2.0,
CHEMBL1438890,Cc1ccc(C2C(C#N)=C(N)Oc3[nH]nc(-c4cccs4)c32)cc1,1120.0,1120.0,1120.0,5.950781977329818,intermediate,,,Small molecule,MOL,Cc1ccc(C2C(C#N)=C(N)Oc3[nH]nc(-c4cccs4)c32)cc1,FBLFWPDHQSZVIA-UHFFFAOYSA-N,334.40,3.66,87.72,5.0,2.0,2.0,3.0,
CHEMBL127757,O=C1c2ccccc2-c2nnc(-c3ccc(O)cc3)cc21,1130.0,1130.0,1130.0,5.94692155651658,intermediate,,,Small molecule,MOL,O=C1c2ccccc2-c2nnc(-c3ccc(O)cc3)cc21,NPDCPMSDPKIAFG-UHFFFAOYSA-N,274.28,3.06,63.08,4.0,1.0,1.0,3.0,
CHEMBL1301700,COc1cc(C2CC(c3cccs3)=NN2C(=O)CCl)ccc1OC(F)F,1130.0,1130.0,1130.0,5.94692155651658,intermediate,,,Small molecule,MOL,COc1cc(C2CC(c3cccs3)=NN2C(=O)CCl)ccc1OC(F)F,DUDITNSSGPGFJY-UHFFFAOYSA-N,400.83,4.27,51.13,5.0,0.0,6.0,2.0,
CHEMBL1556583,Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccc(Cl)cc2)c1=O,1130.0,1130.0,1130.0,5.94692155651658,intermediate,,,Small molecule,MOL,Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccc(Cl)cc2)c1=O,SFLVJCDNCVMGFN-UHFFFAOYSA-N,436.92,2.07,102.32,7.0,2.0,7.0,2.0,
CHEMBL1710140,Cc1ccccc1-c1nc(CN(C)C(C)c2ccon2)c(C)o1,1150.0,1150.0,1150.0,5.939302159646388,intermediate,,,Small molecule,MOL,Cc1ccccc1-c1nc(CN(C)C(C)c2ccon2)c(C)o1,LELRLHIYOFRVAH-UHFFFAOYSA-N,311.39,4.14,55.30,5.0,0.0,5.0,3.0,
CHEMBL1365118,COC1=C(Nc2ccc(O)cc2)C(=O)c2ccccc2C1=O,1160.0,1160.0,1160.0,5.935542010773082,intermediate,,,Small molecule,MOL,COC1=C(Nc2ccc(O)cc2)C(=O)c2ccccc2C1=O,BMAYEIGETIZYBV-UHFFFAOYSA-N,295.29,2.74,75.63,5.0,2.0,3.0,2.0,
CHEMBL1504305,CC(C)c1n[nH]c2c1C1(CCN(Cc3ccccc3)CC1)C(C#N)=C(N)O2,1160.0,1160.0,1160.0,5.935542010773082,intermediate,,,Small molecule,MOL,CC(C)c1n[nH]c2c1C1(CCN(Cc3ccccc3)CC1)C(C#N)=C(N)O2,YVGRIPYLOKTUSJ-UHFFFAOYSA-N,363.46,3.15,90.96,5.0,2.0,3.0,2.0,
CHEMBL1733991,O=S(=O)(Nc1c(O)ccc2ccccc12)c1ccc(F)cc1,1160.0,1160.0,1160.0,5.935542010773082,intermediate,,,Small molecule,MOL,O=S(=O)(Nc1c(O)ccc2ccccc12)c1ccc(F)cc1,FGIFLMVXZLPIDO-UHFFFAOYSA-N,317.34,3.49,66.40,3.0,2.0,3.0,3.0,
CHEMBL1416543,Cc1ccccc1C(CC(=O)c1cccs1)C(C#N)C#N,1170.0,1170.0,1170.0,5.931814138253838,intermediate,,,Small molecule,MOL,Cc1ccccc1C(CC(=O)c1cccs1)C(C#N)C#N,NEEVBWZTPVZUSU-UHFFFAOYSA-N,294.38,4.08,64.65,4.0,0.0,5.0,2.0,
CHEMBL1420116,O=[N+]([O-])c1ccc(Oc2cccc(Br)c2)c2ccncc12,1170.0,1170.0,1170.0,5.931814138253838,intermediate,,,Small molecule,MOL,O=[N+]([O-])c1ccc(Oc2cccc(Br)c2)c2ccncc12,IYSTVVCDSOPPIT-UHFFFAOYSA-N,345.15,4.70,65.26,4.0,0.0,3.0,3.0,
CHEMBL1472327,CC1(C)Cc2ccccc2C2=NNC(=O)C2=N1,1170.0,1170.0,1170.0,5.931814138253838,intermediate,,,Small molecule,MOL,CC1(C)Cc2ccccc2C2=NNC(=O)C2=N1,WCONCJOQCAAEKO-UHFFFAOYSA-N,227.27,1.30,53.82,3.0,1.0,0.0,1.0,
CHEMBL1503634,COc1ccc(O)c(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)c1,1170.0,1170.0,1170.0,5.931814138253838,intermediate,,,Small molecule,MOL,COc1ccc(O)c(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)c1,YOLPQFZZXISODE-UHFFFAOYSA-N,330.34,2.06,127.28,6.0,5.0,4.0,3.0,
CHEMBL1526067,O=[N+]([O-])c1cc([N+](=O)[O-])c2cc3ccccc3nc2c1,1170.0,1170.0,1170.0,5.931814138253838,intermediate,,,Small molecule,MOL,O=[N+]([O-])c1cc([N+](=O)[O-])c2cc3ccccc3nc2c1,KTLYTJKMYQFECQ-UHFFFAOYSA-N,269.22,3.20,99.17,5.0,0.0,2.0,3.0,
CHEMBL43128,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,1170.0,1170.0,1170.0,5.931814138253838,intermediate,PRIMAQUINE PHOSPHATE,4.0,Small molecule,MOL,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,GJOHLWZHWQUKAU-UHFFFAOYSA-N,455.34,2.78,60.17,4.0,2.0,6.0,2.0,
CHEMBL1305800,Cc1ccc(-c2[nH]nc3c2C(c2ccc(OC(=O)N4CCOCC4)cc2)C(C#N)=C(N)O3)cc1,1180.0,1180.0,1180.0,5.928117992693874,intermediate,,,Small molecule,MOL,Cc1ccc(-c2[nH]nc3c2C(c2ccc(OC(=O)N4CCOCC4)cc2)C(C#N)=C(N)O3)cc1,JNPCRCODXQBALQ-UHFFFAOYSA-N,457.49,3.43,126.49,7.0,2.0,3.0,3.0,
CHEMBL1464383,COc1cc(/C=C(\C#N)C(=O)c2c[nH]c3ccccc23)cc(OC)c1O,1180.0,1180.0,1180.0,5.928117992693874,intermediate,,,Small molecule,MOL,COc1cc(/C=C(\C#N)C(=O)c2c[nH]c3ccccc23)cc(OC)c1O,KRAWRZZWYDVZHX-NTUHNPAUSA-N,348.36,3.68,95.34,5.0,2.0,5.0,3.0,
CHEMBL1526855,CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)C1CCCCC1,1180.0,1180.0,1180.0,5.928117992693874,intermediate,,,Small molecule,MOL,CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)C1CCCCC1,NVNGUFUOKYOUJL-UHFFFAOYSA-N,331.80,3.70,54.45,3.0,0.0,2.0,1.0,
CHEMBL1349646,Cc1ccc2c(c1)c1c3n2CCN(C(=O)CCl)C3CCC1,1190.0,1190.0,1190.0,5.924453038607469,intermediate,,,Small molecule,MOL,Cc1ccc2c(c1)c1c3n2CCN(C(=O)CCl)C3CCC1,GFAMGQKPRPMKPF-UHFFFAOYSA-N,302.81,3.41,25.24,2.0,0.0,1.0,2.0,
CHEMBL1450196,N#CC1=C(N)Oc2[nH]nc(-c3ccccc3)c2C1c1cccc(OC(=O)N2CCOCC2)c1,1190.0,1190.0,1190.0,5.924453038607469,intermediate,,,Small molecule,MOL,N#CC1=C(N)Oc2[nH]nc(-c3ccccc3)c2C1c1cccc(OC(=O)N2CCOCC2)c1,FGIQFXXKBBVSKW-UHFFFAOYSA-N,443.46,3.13,126.49,7.0,2.0,3.0,3.0,
CHEMBL1341867,Cc1cc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)c(C)s1,1200.0,1200.0,1200.0,5.920818753952375,intermediate,,,Small molecule,MOL,Cc1cc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)c(C)s1,WJOKRGWUXRBVCT-UHFFFAOYSA-N,354.46,4.03,87.72,6.0,2.0,2.0,3.0,
CHEMBL1348980,Oc1cc(N=Nc2ccc(Cl)cc2)nc(O)n1,1200.0,1200.0,1200.0,5.920818753952375,intermediate,,,Small molecule,MOL,Oc1cc(N=Nc2ccc(Cl)cc2)nc(O)n1,VTVWKVYGAZNCRN-UHFFFAOYSA-N,250.65,2.96,90.96,6.0,2.0,2.0,2.0,
CHEMBL1540603,COC(=O)C(C#N)C(c1cccnc1)c1c(C)n[nH]c1O,1200.0,1200.0,1200.0,5.920818753952375,intermediate,,,Small molecule,MOL,COC(=O)C(C#N)C(c1cccnc1)c1c(C)n[nH]c1O,GNECYJJIQOMFRE-UHFFFAOYSA-N,286.29,1.26,111.89,6.0,2.0,4.0,2.0,
CHEMBL1613716,Cc1ccc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)cc1,1200.0,1200.0,1200.0,5.920818753952375,intermediate,,,Small molecule,MOL,Cc1ccc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)cc1,ZAEJLQXNKYASEU-UHFFFAOYSA-N,334.40,3.66,87.72,5.0,2.0,2.0,3.0,
CHEMBL1319867,O=[N+]([O-])c1c(Nc2ccccc2O)cc(Cl)c2nonc12,1210.0,1210.0,1210.0,5.917214629683549,intermediate,,,Small molecule,MOL,O=[N+]([O-])c1c(Nc2ccccc2O)cc(Cl)c2nonc12,BBXXJKHZFAFARR-UHFFFAOYSA-N,306.67,3.23,114.32,7.0,2.0,3.0,3.0,
CHEMBL1516744,CC(=O)c1cccc(NC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)c1,1210.0,1210.0,1210.0,5.917214629683549,intermediate,,,Small molecule,MOL,CC(=O)c1cccc(NC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)c1,PLPFWKNFNSCGTH-UHFFFAOYSA-N,436.49,2.97,110.16,7.0,2.0,7.0,3.0,
CHEMBL1522941,Oc1nc(Nc2ccc(F)cc2)cc2ccccc12,1210.0,1210.0,1210.0,5.917214629683549,intermediate,,,Small molecule,MOL,Oc1nc(Nc2ccc(F)cc2)cc2ccccc12,PEHOEPBOSMZVKX-UHFFFAOYSA-N,254.26,3.82,45.15,3.0,2.0,2.0,3.0,
CHEMBL1724435,CC(C)(C)c1[nH]nc2c1C(c1ccco1)C(C#N)=C(N)O2,1210.0,1210.0,1210.0,5.917214629683549,intermediate,,,Small molecule,MOL,CC(C)(C)c1[nH]nc2c1C(c1ccco1)C(C#N)=C(N)O2,IDGBGOXVJYZUAC-UHFFFAOYSA-N,284.32,2.52,100.86,5.0,2.0,1.0,2.0,
CHEMBL1393840,CC1=NN(Cc2ccccc2)C(=O)/C1=C/c1ccc(N(C)C)cc1,1220.0,1220.0,1220.0,5.913640169325252,intermediate,,,Small molecule,MOL,CC1=NN(Cc2ccccc2)C(=O)/C1=C/c1ccc(N(C)C)cc1,TUQIXKOXPUYACG-CPNJWEJPSA-N,319.41,3.55,35.91,3.0,0.0,4.0,2.0,
CHEMBL1578997,O=C(O)c1ccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1,1220.0,1220.0,1220.0,5.913640169325252,intermediate,,,Small molecule,MOL,O=C(O)c1ccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1,NSYKJANZYWVKGS-UHFFFAOYSA-N,327.72,3.33,83.47,4.0,2.0,3.0,2.0,
CHEMBL1432973,CCCCCn1c(N)c(C(=O)NCc2cccs2)c2nc3ccccc3nc21,1240.0,1240.0,1240.0,5.906578314837764,intermediate,,,Small molecule,MOL,CCCCCn1c(N)c(C(=O)NCc2cccs2)c2nc3ccccc3nc21,URGDMIFJKCBJNY-UHFFFAOYSA-N,393.52,4.35,85.83,6.0,2.0,7.0,4.0,
CHEMBL3210366,CCc1ccc(OCC(=O)N/N=C2\CC(=O)c3ccccc32)cc1,1240.0,1240.0,1240.0,5.906578314837764,intermediate,,,Small molecule,MOL,CCc1ccc(OCC(=O)N/N=C2\CC(=O)c3ccccc32)cc1,NTCDOWNXPSCQRK-LVZFUZTISA-N,322.36,2.73,67.76,4.0,1.0,5.0,2.0,
CHEMBL581677,CC1=C(CC(=O)c2ccc(Cl)cc2)C(=O)c2ccccc2C1=O,1240.0,1240.0,1240.0,5.906578314837764,intermediate,,,Small molecule,MOL,CC1=C(CC(=O)c2ccc(Cl)cc2)C(=O)c2ccccc2C1=O,UMCNAUYVYMKGJY-UHFFFAOYSA-N,324.76,4.31,51.21,3.0,0.0,3.0,2.0,
