molecule_chembl_id,molecule_pref_name,max_phase,molecule_type,structure_type,metadata_canonical_smiles,standard_inchi_key,full_mwt,alogp,psa,hba,hbd,rtb,aromatic_rings,cx_logp
CHEMBL1453483,,,Small molecule,MOL,CCCCCCOc1ccc(C(=O)n2cnc(N)n2)cc1,XVSYHKZTGULKDH-UHFFFAOYSA-N,288.35,2.51,83.03,6.0,1.0,7.0,2.0,
CHEMBL1453503,,,Small molecule,MOL,Oc1nc(Nc2ccccc2)cc2cc(Br)ccc12,XFUGVANZIRUHLB-UHFFFAOYSA-N,315.17,4.45,45.15,3.0,2.0,2.0,3.0,
CHEMBL1462615,,,Small molecule,MOL,O=Cc1ccc(Sc2nnc(-c3ccccc3)o2)c([N+](=O)[O-])c1,HAXQPAVZEOVFDJ-UHFFFAOYSA-N,327.32,3.61,99.13,7.0,0.0,5.0,3.0,
CHEMBL1462675,,,Small molecule,MOL,O=C(CCl)Nc1c(C(=O)Nc2ccc3c(c2)OCCO3)oc2ccccc12,NLAXRURSGKELRW-UHFFFAOYSA-N,386.79,3.63,89.80,5.0,2.0,4.0,3.0,
CHEMBL1469590,,,Small molecule,MOL,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccco1,BJDSHDHLPAZHLV-UHFFFAOYSA-N,239.21,1.90,98.27,6.0,1.0,3.0,2.0,
CHEMBL1469676,,,Small molecule,MOL,C=CCOc1ccccc1CN(C(=O)CCl)c1ccc2c(c1)OCO2,QQPZDSQLEDTJRI-UHFFFAOYSA-N,359.81,3.75,48.00,4.0,0.0,7.0,2.0,
CHEMBL1469868,,,Small molecule,MOL,O=C1CC(c2cccnc2)=NN1c1ccccc1,URELBAFVGJASQK-UHFFFAOYSA-N,237.26,2.22,45.56,3.0,0.0,2.0,2.0,
CHEMBL1485425,,,Small molecule,MOL,O=C(NC1C(=O)NNC1c1ccc(Cl)cc1)c1ccc(F)cc1,NBWUKGASCBKUCZ-UHFFFAOYSA-N,333.75,1.95,70.23,3.0,3.0,3.0,2.0,
CHEMBL1501990,,,Small molecule,MOL,O=C(NC1(O)C(=O)c2ccccc2C1=O)c1ccccc1,FICSYWUBABJDHB-UHFFFAOYSA-N,281.27,1.18,83.47,4.0,2.0,2.0,2.0,
CHEMBL1502004,,,Small molecule,MOL,CCCCCCCCNC(=O)/C(C#N)=C/c1ccccc1[N+](=O)[O-],JDMCEAMFWNWNEQ-DTQAZKPQSA-N,329.40,3.98,96.03,4.0,1.0,10.0,1.0,
CHEMBL1508896,,,Small molecule,MOL,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)c1ccc(Cl)cc1,ICEKYCFEJRZFJO-UHFFFAOYSA-N,301.71,1.81,95.10,6.0,0.0,3.0,2.0,
CHEMBL1509317,,,Small molecule,MOL,COC(=O)c1cc([N+](=O)[O-])c(-n2ccnc2)c([N+](=O)[O-])c1,SDDIPIYYPSFJAV-UHFFFAOYSA-N,292.21,1.48,130.40,8.0,0.0,4.0,2.0,
CHEMBL1509349,,,Small molecule,MOL,Oc1cc(C2CCNCC2)[nH]n1,ZEIPMWRDENQLAY-UHFFFAOYSA-N,167.21,0.58,60.94,3.0,3.0,1.0,1.0,
CHEMBL1519846,,,Small molecule,MOL,CN1CCc2nc(SCC(=O)Nc3ccc(F)cc3)c(C#N)cc2C1,KGAPOBLIDURTOR-UHFFFAOYSA-N,356.43,2.81,69.02,5.0,1.0,4.0,2.0,
CHEMBL1524916,,,Small molecule,MOL,CN(C)c1ncc(C2=C(Cl)C(=O)C(N3CCCC3)=C(Cl)C2=O)s1,FWYHMWQCWYBONJ-UHFFFAOYSA-N,372.28,2.86,53.51,6.0,0.0,3.0,1.0,
CHEMBL1540795,,,Small molecule,MOL,CCc1nc(N2CCN(C(=O)CCl)CC2)c2c3c(sc2n1)CC(C)CC3,BOUWNGNDHMQJOU-UHFFFAOYSA-N,392.96,3.27,49.33,5.0,0.0,3.0,2.0,
CHEMBL1548086,,,Small molecule,MOL,CCCCCCCCCCC[N+](C)(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21.[Br-],XNZDUZXLPJISGW-JVKBBZCWSA-M,551.08,9.23,0.00,1.0,0.0,13.0,2.0,
CHEMBL1548210,,,Small molecule,MOL,Cc1cccc(N2CC(C(=O)OCC(=O)c3ccc(OC(=O)c4cccs4)cc3)CC2=O)c1C,ZSHXWHBEYBEQKU-UHFFFAOYSA-N,477.54,4.36,89.98,7.0,0.0,7.0,3.0,
CHEMBL1548297,,,Small molecule,MOL,CC(C)S(=O)(=O)C1=NSC2=NC(=O)/C(=C\c3ccc(OC(=O)c4ccco4)cc3)C(=N)N21,QICDQQYTFRMROR-OIQQPNLJSA-N,472.50,2.90,142.46,9.0,1.0,4.0,2.0,
CHEMBL1548411,,,Small molecule,MOL,COc1ccccc1N1CCN(CC(=O)c2c(C)[nH]c3cc(C)ccc23)CC1,SXTNCJSKOIFTIW-UHFFFAOYSA-N,377.49,3.80,48.57,4.0,1.0,5.0,3.0,
CHEMBL1558874,,,Small molecule,MOL,O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccccc1F,XFLLKVKROFRFON-UHFFFAOYSA-N,334.56,3.94,49.93,2.0,1.0,3.0,2.0,
CHEMBL1563782,,,Small molecule,MOL,O=C(CSc1ncnc2c1nnn2Cc1ccccc1F)N1CCN(c2ccccc2)CC1,ZLQJGQJKHNBZBN-UHFFFAOYSA-N,463.54,2.85,80.04,8.0,0.0,6.0,4.0,
CHEMBL1563864,,,Small molecule,MOL,CC1CCCCC1NC(=O)NC(=O)CCl.Cl,LGGBQQHRZWXYOQ-UHFFFAOYSA-N,269.17,1.63,58.20,2.0,2.0,2.0,0.0,
CHEMBL1563903,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1ccc2c(c1)OCO2)c1c(C)n[nH]c1O,CFORPCGMFOJNAJ-UHFFFAOYSA-N,328.33,2.07,116.28,6.0,4.0,3.0,3.0,
CHEMBL1566889,,,Small molecule,MOL,CN1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)cc3)C2=O)CC1,IJEJQSJVZKNZTB-UHFFFAOYSA-N,340.21,1.91,43.86,4.0,0.0,2.0,1.0,
CHEMBL1569910,,,Small molecule,MOL,Cc1ccc2[nH]c(/C(C#N)=C\c3ccc([N+](=O)[O-])o3)nc2c1,KYFKUQZHXQMABC-YFHOEESVSA-N,294.27,3.44,108.75,5.0,1.0,3.0,3.0,
CHEMBL1570760,,,Small molecule,MOL,O=c1c(Cl)c(Cl)cnn1Cc1ccccc1Cl,OCSOJUHXYHYEKJ-UHFFFAOYSA-N,289.55,3.25,34.89,3.0,0.0,2.0,2.0,
CHEMBL1570958,,,Small molecule,MOL,CCC(=O)OCCNc1cc(Sc2nccn2C)c2nonc2c1[N+](=O)[O-],INGBPGPHKBRDPO-UHFFFAOYSA-N,392.40,2.38,138.21,11.0,1.0,8.0,3.0,
CHEMBL1586948,,,Small molecule,MOL,COc1ccc(C2C(C#N)=C(N)Oc3c2c(C)nn3-c2ccccc2)cc1Cn1nc(C)c([N+](=O)[O-])c1C,QQMUWENQYHHSEE-UHFFFAOYSA-N,511.54,4.18,147.05,10.0,1.0,6.0,4.0,
CHEMBL1586980,,,Small molecule,MOL,CC(C)(C)NC(=O)CSc1ncnc2c1nnn2Cc1ccccc1Cl,GQZLCWFCWFIVCT-UHFFFAOYSA-N,390.90,2.93,85.59,7.0,1.0,5.0,3.0,
CHEMBL1587031,,,Small molecule,MOL,OC(CNCCC1C=Nc2ccccc21)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,BZBBUEQNTMIIJL-UHFFFAOYSA-N,452.39,5.94,49.55,4.0,2.0,7.0,4.0,
CHEMBL1587181,,,Small molecule,MOL,CC1CCc2c(sc3nc(C(C)(C)C)nc(N4CCN(C(=O)CCl)CC4)c23)C1,IRKSULICTUSQPI-UHFFFAOYSA-N,421.01,4.00,49.33,5.0,0.0,2.0,2.0,
CHEMBL1609318,,,Small molecule,MOL,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(Cl)c1O,HUSZFKOWDCVMSJ-UHFFFAOYSA-N,378.82,3.10,127.28,6.0,5.0,5.0,3.0,
CHEMBL1609405,,,Small molecule,MOL,CCCc1n[nH]c2c1C(CCC)C(C#N)=C(N)O2,LCTPTGIUIWNNDO-UHFFFAOYSA-N,246.31,2.33,87.72,4.0,2.0,4.0,1.0,
CHEMBL1731689,,,Small molecule,MOL,Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccc(F)cc2)c1=O,QUCVKTPJAHVUFN-UHFFFAOYSA-N,420.47,1.56,102.32,7.0,2.0,7.0,2.0,
CHEMBL1980604,,,Small molecule,MOL,CCOC(=O)c1c(NC(C)=O)sc2c1CCC(/C=N/CCCN(CC)CC)=C2Sc1ccccc1,BQMGPIIJXGVJCJ-MTDXEUNCSA-N,513.73,6.14,71.00,7.0,1.0,12.0,2.0,
CHEMBL1981002,,,Small molecule,MOL,Cc1cc(Sc2nnc(/N=C/N(C)C)s2)c2ccccc2n1,TUKHBNWSNXWSSM-CXUHLZMHSA-N,329.45,3.77,54.27,6.0,0.0,4.0,3.0,
CHEMBL1982305,,,Small molecule,MOL,Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)cc1,DMZUKUUYYIHXNG-YYADALCUSA-N,446.48,4.06,112.90,5.0,2.0,5.0,3.0,
CHEMBL3145033,,,Small molecule,MOL,Cc1cc(=O)n(CCCc2ccccc2)[nH]1,UKNIIQCTLSHOGP-UHFFFAOYSA-N,216.28,2.12,37.79,2.0,1.0,4.0,2.0,
CHEMBL3189511,,,Small molecule,MOL,CC(=O)Nc1ccccc1NC(=O)C/C(C)=N/NC(=O)C(=O)N1CCCCC1,TVCIFVNNTYIDRR-LPYMAVHISA-N,387.44,1.48,119.97,5.0,3.0,5.0,1.0,
CHEMBL3192493,,,Small molecule,MOL,Cc1nnc(N/N=C/c2cccc(OCc3ccc(Cl)c(Cl)c3)c2)n1N.Cl,ZHOWYGHZCHBCEC-CSFJJMQLSA-N,427.72,3.63,90.35,7.0,2.0,6.0,3.0,
CHEMBL3195220,,,Small molecule,MOL,CC1=C(C)/C(=N/OC(=O)c2cccc([N+](=O)[O-])c2)C=CC1=O,XWZPYAHUXBLVSY-DTQAZKPQSA-N,300.27,2.58,98.87,6.0,0.0,3.0,1.0,
CHEMBL3195920,,,Small molecule,MOL,O=[N+]([O-])c1cc(/C=N/c2cccc3c(O)cccc23)ccc1Cl,NNIXUIZSSWVKSX-VXLYETTFSA-N,326.74,4.86,75.73,4.0,1.0,3.0,3.0,
CHEMBL3197978,,,Small molecule,MOL,CCN(CC)c1ccc(/C=N/Nc2nc(C)cc(O)n2)c(O)c1,SIZRILDZWSFJEO-LICLKQGHSA-N,315.38,2.49,93.87,7.0,3.0,6.0,2.0,
CHEMBL599098,,,Small molecule,MOL,O=[N+]([O-])c1cc(Br)c(Nc2ccccc2)c([N+](=O)[O-])c1,GGNFTBUSSNQONZ-UHFFFAOYSA-N,338.12,4.01,98.31,5.0,1.0,4.0,2.0,
CHEMBL586031,,,Small molecule,MOL,COc1ccccc1NC1=C(N2CCCCC2)C(=O)c2ccccc2C1=O,SKHLQEYQHYUBHY-UHFFFAOYSA-N,362.43,3.88,58.64,5.0,1.0,4.0,2.0,
CHEMBL1304384,,,Small molecule,MOL,CCOC(=O)c1cnc2ccc(C)cc2c1Sc1ccc(F)cc1,OKCALYJIAWRGLL-UHFFFAOYSA-N,341.41,5.01,39.19,4.0,0.0,4.0,3.0,
CHEMBL1311742,,,Small molecule,MOL,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1NCCN=C(S)Nc1ccc(Cl)c(Cl)c1,DLXYSQFVFWTTRL-UHFFFAOYSA-N,498.27,5.64,122.70,6.0,3.0,7.0,2.0,
CHEMBL1322708,,,Small molecule,MOL,Nc1cc2nn(-c3ccccc3)nc2cc1Cl,VQJOWEVCMNYOEK-UHFFFAOYSA-N,244.69,2.66,56.73,4.0,1.0,1.0,3.0,
CHEMBL1322720,,,Small molecule,MOL,CCC1C(=O)N(c2nc(C)cc(C)n2)N=C1C,UIHHDMDYUYLVLQ-UHFFFAOYSA-N,232.29,1.84,58.45,4.0,0.0,2.0,1.0,
CHEMBL1327934,,,Small molecule,MOL,COc1cc(NC(C)CCCN)c2ncccc2c1Oc1ccccc1.O=C(O)CCC(=O)O,ARXBVHIMGBQSKB-UHFFFAOYSA-N,469.54,4.58,69.40,5.0,2.0,8.0,3.0,
CHEMBL1330558,,,Small molecule,MOL,O=[N+]([O-])c1cc(O)c2ncccc2c1,BVBQGQLGXJDKLZ-UHFFFAOYSA-N,190.16,1.85,76.26,4.0,1.0,1.0,2.0,
CHEMBL1334062,,,Small molecule,MOL,Cn1nc(-c2ccc(Cl)cc2)nc2c(=O)n(C)c(=O)nc1-2,UCEGDYDPOSBUTP-UHFFFAOYSA-N,303.71,0.69,82.67,7.0,0.0,1.0,1.0,
CHEMBL1335223,,,Small molecule,MOL,O=C(Cc1ccccc1)c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1,JJTYUDUQOXRRFV-UHFFFAOYSA-N,330.60,3.99,49.93,2.0,1.0,4.0,2.0,
CHEMBL1344573,,,Small molecule,MOL,Cc1n[nH]c2c1C(c1ccoc1)C(C#N)=C(N)O2,IREIAQOBAHYIFK-UHFFFAOYSA-N,242.24,1.53,100.86,5.0,2.0,1.0,2.0,
CHEMBL1344648,,,Small molecule,MOL,CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21.Cl,UPPVUPVMESYBQL-UHFFFAOYSA-N,418.72,1.31,61.88,4.0,1.0,4.0,1.0,
CHEMBL1344681,,,Small molecule,MOL,O=C(CSC1=NCCS1)Nc1nc(-c2ccccc2)cs1,ZNDNMYJPYBXMBA-UHFFFAOYSA-N,335.48,3.58,54.35,6.0,1.0,4.0,2.0,
CHEMBL1351750,,,Small molecule,MOL,O=C(NC1=C(Nc2ccc(Cl)cc2)C(=O)c2ccccc2C1=O)c1ccccc1,XGOQZHCTKBHLGV-UHFFFAOYSA-N,402.84,4.47,75.27,4.0,2.0,4.0,3.0,
CHEMBL1351755,,,Small molecule,MOL,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)CCl)c2ccc(Cl)cc2)cc1,RMLMLLHAWZPLLR-UHFFFAOYSA-N,449.38,5.11,58.64,3.0,1.0,7.0,2.0,
CHEMBL1351794,,,Small molecule,MOL,Cc1n[nH]c2c1C1(CCOCC1)C(C#N)=C(N)O2,WSCCBPOMBWUHQI-UHFFFAOYSA-N,246.27,0.85,96.95,5.0,2.0,0.0,1.0,
CHEMBL1352007,,,Small molecule,MOL,Cc1n[nH]c2c1C(c1c[nH]c3ccccc13)C(C#N)=C(N)O2,CNFUFPBSUICSDC-UHFFFAOYSA-N,291.31,2.42,103.51,4.0,3.0,1.0,3.0,
CHEMBL1362545,,,Small molecule,MOL,O=[N+]([O-])c1cccc2c([As](=O)(O)O)cccc12,QYHHCNRFPUHDAK-UHFFFAOYSA-N,297.10,,,,,,,
CHEMBL1362565,,,Small molecule,MOL,O=C(NC1CCCC1)C(c1ccc(F)cc1)N(Cc1ccc(Cl)cc1)C(=O)CCl,HWGFOAIWZDHWRR-UHFFFAOYSA-N,437.34,4.85,49.41,2.0,1.0,7.0,2.0,
CHEMBL1362714,,,Small molecule,MOL,CC1(C)Nc2ccc(O)cc2-c2c1ssc2=S,AWGMTNPSUKZUHK-UHFFFAOYSA-N,281.43,4.57,32.26,5.0,2.0,0.0,2.0,
CHEMBL1367735,,,Small molecule,MOL,COc1ccc(N2C(=O)/C(=C\c3ccco3)N=C2SCC(=O)NC(C)(C)C)cc1Cl,POWORFGEMBONJX-LFIBNONCSA-N,447.94,4.33,84.14,6.0,1.0,5.0,2.0,
CHEMBL1367745,,,Small molecule,MOL,CCN(CC)S(=O)(=O)c1ccc(NN=C(C#N)C#N)cc1,LVEFECNYMPBHFS-UHFFFAOYSA-N,305.36,1.53,109.35,6.0,1.0,6.0,1.0,
CHEMBL1375045,,,Small molecule,MOL,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],VUFOSBDICLTFMS-UHFFFAOYSA-M,378.48,6.56,0.00,0.0,0.0,16.0,0.0,
CHEMBL1384468,,,Small molecule,MOL,COC(=O)c1sc(N)c(C(=O)OC)c1Cn1ncc(Cl)c(Cl)c1=O,APDGEIPZDPBAGB-UHFFFAOYSA-N,392.22,1.82,113.51,9.0,1.0,4.0,2.0,
CHEMBL1384489,,,Small molecule,MOL,CCn1c(SCC(=O)Nc2nc(-c3ccc(C)cc3)cs2)nnc1-c1ccccc1O,NDTCSQAAJUOCJC-UHFFFAOYSA-N,451.58,4.83,92.93,8.0,2.0,7.0,4.0,
CHEMBL1384581,,,Small molecule,MOL,N#C/C(=C/c1ccncc1)c1nc2ccccc2s1,FCXZLKYKVRYTIB-XFXZXTDPSA-N,263.32,3.76,49.57,4.0,0.0,2.0,3.0,
CHEMBL1391527,,,Small molecule,MOL,COc1ccc(NC2=C(NCCO)C(=O)c3ccccc3C2=O)cc1,BNCMEAGMMYNBAL-UHFFFAOYSA-N,338.36,1.98,87.66,6.0,3.0,6.0,2.0,
CHEMBL1391614,,,Small molecule,MOL,CCc1cc2c3c(c1)C1(C(=O)N3C(C)(C)C=C2C)C(C#N)=C(N)Oc2nc(O)nc(O)c21,AMORDMNBOMYMPR-UHFFFAOYSA-N,431.45,2.36,145.59,8.0,3.0,1.0,2.0,
CHEMBL1391913,,,Small molecule,MOL,CC(C)(C)c1[nH]nc2c1C(c1ccoc1)C(C#N)=C(N)O2,VIQMJBYAHSWKBD-UHFFFAOYSA-N,284.32,2.52,100.86,5.0,2.0,1.0,2.0,
CHEMBL1391921,,,Small molecule,MOL,Cc1ccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C)s3)n2)cc1,JZLBGHHKZPKFMU-UHFFFAOYSA-N,423.91,2.82,114.80,8.0,1.0,5.0,3.0,
CHEMBL1402422,,,Small molecule,MOL,COc1ccccc1/C=C/C1(C(=O)NC2CCCC2)CC(=O)N1c1ccc(F)cc1,UNBOCLAKRNOBLY-CCEZHUSRSA-N,408.47,4.08,58.64,3.0,1.0,6.0,2.0,
CHEMBL1402473,,,Small molecule,MOL,Cc1nc(COC(=O)c2cc(O)c3ccccc3c2O)cs1,FVZIEJLGRLIWGL-UHFFFAOYSA-N,315.35,3.37,79.65,6.0,2.0,3.0,3.0,
CHEMBL1402496,,,Small molecule,MOL,CC(C)N=C(S)NC(c1ccccc1)(c1ccccc1)c1ccccc1,XJEVPSNUVRRYIP-UHFFFAOYSA-N,360.53,5.26,24.39,1.0,2.0,5.0,3.0,
CHEMBL1402682,,,Small molecule,MOL,Cc1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)c(C)c1,VKUDCHCJVRYMRJ-UHFFFAOYSA-N,320.78,1.96,49.85,4.0,0.0,2.0,1.0,
CHEMBL1407193,,,Small molecule,MOL,Cc1ccc2nc(-c3cccs3)oc(=O)c2c1,FXCBAGCPTOYYJE-UHFFFAOYSA-N,243.29,3.22,43.10,4.0,0.0,1.0,3.0,
CHEMBL1407208,,,Small molecule,MOL,CCOc1cc(/C=C2/C(=N)N3C(=NC2=O)SN=C3S(=O)(=O)C(C)C)ccc1OC(=O)c1ccco1,RAQFMTVMAYXSFG-BTHBKKPGSA-N,516.56,3.30,151.69,10.0,1.0,6.0,2.0,
CHEMBL1407253,,,Small molecule,MOL,COc1cc(/C=C2/C(=O)N(c3ccc(C)c(C)c3)N=C2C)cc([N+](=O)[O-])c1O,SBFVPYOZTFJZNT-LZYBPNLTSA-N,381.39,3.73,105.27,6.0,1.0,4.0,2.0,
CHEMBL1407401,,,Small molecule,MOL,CC(C)CC(=O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,RHRSEZQUWLVSHO-MKMNVTDBSA-N,324.21,4.20,47.78,4.0,0.0,5.0,2.0,
CHEMBL1414704,,,Small molecule,MOL,CCN(Cc1ccc(OC)c(F)c1)C(=O)CCl,KELOHOBIZRIMAE-UHFFFAOYSA-N,259.71,2.42,29.54,2.0,0.0,5.0,1.0,
CHEMBL1414814,,,Small molecule,MOL,Cc1ccc(C(=O)NC(=S)NNS(=O)(=O)c2ccc(C)cc2)cc1,RKZVLOGOPUMKJO-UHFFFAOYSA-N,363.46,1.80,87.30,4.0,3.0,4.0,2.0,
CHEMBL1423919,,,Small molecule,MOL,COc1ccc(N2C(=O)CSC23C(=O)N2c4c(cccc43)C(C)=CC2(C)C)cc1,VFCLHRQOXCAHOE-UHFFFAOYSA-N,406.51,4.17,49.85,4.0,0.0,2.0,2.0,
CHEMBL1430827,,,Small molecule,MOL,COc1cc(/C=C2/C(=O)N(c3ccc(Br)cc3)N=C2C)cc(OC)c1OC,DJJORHKATGMRML-CXUHLZMHSA-N,431.29,4.28,60.36,5.0,0.0,5.0,2.0,
CHEMBL1431075,,,Small molecule,MOL,CC(C)c1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(F)cc3)ncc2Cl)s1,LFJWSGCNKPRHNB-UHFFFAOYSA-N,455.92,3.47,114.80,8.0,1.0,6.0,3.0,
CHEMBL1431126,,,Small molecule,MOL,Oc1nc2ccccc2n2c(-c3ccccc3)nnc12,WNTCOOOGTSGZLG-UHFFFAOYSA-N,262.27,2.65,63.31,5.0,1.0,1.0,4.0,
CHEMBL1431254,,,Small molecule,MOL,COc1ccc(CN2C(=O)NC(=O)/C(=C\NNC(=O)c3ccccc3O)C2=O)cc1,BDKXGYCFOKDGLF-XNTDXEJSSA-N,410.39,0.80,137.07,7.0,4.0,6.0,2.0,
CHEMBL1431334,,,Small molecule,MOL,CCOC(=O)N1CCC2(CC1)C(C#N)=C(N)Oc1[nH]nc(C)c12,PUTMGVAMALUJMA-UHFFFAOYSA-N,317.35,1.29,117.26,6.0,2.0,1.0,1.0,
CHEMBL1441739,,,Small molecule,MOL,O=C(Cc1ccccc1)NC1(O)C(=O)c2ccccc2C1=O,JQRTXRBJUUTOGL-UHFFFAOYSA-N,295.29,1.11,83.47,4.0,2.0,3.0,2.0,
CHEMBL1453579,,,Small molecule,MOL,CCCc1nn(C)c2c1C(c1ccncc1)C(C#N)=C(N)O2,XKZYLKCRRDMRMP-UHFFFAOYSA-N,295.35,1.99,89.75,6.0,1.0,3.0,2.0,
CHEMBL1453636,,,Small molecule,MOL,O=Cc1ccnc(-c2ccc(OC(=O)c3ccco3)cc2)n1,WZBKNJWWXYWYIO-UHFFFAOYSA-N,294.27,2.77,82.29,6.0,0.0,4.0,3.0,
CHEMBL1462872,,,Small molecule,MOL,CCCCCc1cc(=O)oc2c(C(CCN3CCCC(C)C3)c3ccc(OC)cc3)c(OC)cc(OC)c12,MJJIHQACZGUMQB-UHFFFAOYSA-N,521.70,6.81,61.14,6.0,0.0,12.0,3.0,
CHEMBL1470101,,,Small molecule,MOL,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(CCBr)cc1,CQHBCYBMQUDJCP-UHFFFAOYSA-N,397.31,5.39,40.46,2.0,2.0,5.0,3.0,
CHEMBL1470321,,,Small molecule,MOL,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,PLKLULXRWFMWEX-IBGZPJMESA-N,457.55,4.16,111.39,7.0,1.0,7.0,3.0,
CHEMBL1470483,,,Small molecule,MOL,O=C1/C(=C\c2cc([N+](=O)[O-])ccc2O)SC(=S)N1Cc1ccc(Cl)cc1,PQXPUDSXKHSHBY-OVCLIPMQSA-N,406.87,4.36,83.68,6.0,1.0,4.0,2.0,
CHEMBL1485660,,,Small molecule,MOL,CC1=NN(c2ccccc2)C(=O)/C1=C\c1cc(C)n(-c2cccnc2)c1C,REBPHPLMEBXQFT-BKUYFWCQSA-N,356.43,4.30,50.49,4.0,0.0,3.0,3.0,
CHEMBL1485700,,,Small molecule,MOL,COc1ccc(OC)c(C2C(C#N)=C(N)Oc3c2c(C)nn3-c2ccc(C)cc2)c1,MSXJWRXYCOCVOS-UHFFFAOYSA-N,402.45,3.72,95.32,7.0,1.0,4.0,3.0,
CHEMBL1485746,,,Small molecule,MOL,Cc1ccc(SCc2n[nH]c3c2C2(CCSCC2)C(C#N)=C(N)O3)cc1,OYSSCFVSXZJISP-UHFFFAOYSA-N,384.53,3.86,87.72,6.0,2.0,3.0,2.0,
CHEMBL1485945,,,Small molecule,MOL,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)c1cccc(Cl)c1,NWJGYGRBWMPRPV-UHFFFAOYSA-N,301.71,1.81,95.10,6.0,0.0,3.0,2.0,
CHEMBL1492010,,,Small molecule,MOL,Oc1cc(-c2ccc(Cl)cc2)[nH]n1,XZMSVZSBWKIRSP-UHFFFAOYSA-N,194.62,2.44,48.91,2.0,2.0,1.0,2.0,
CHEMBL1492922,,,Small molecule,MOL,COC(=O)/C(=C1/Oc2cc(C)oc(=O)c2S1)C(F)(F)F,SLLBSUNKCIFVCJ-UXBLZVDNSA-N,308.23,2.38,65.74,6.0,0.0,1.0,1.0,
CHEMBL1492926,,,Small molecule,MOL,CC1=NN(c2ccc(Cl)c(C(=O)O)c2)C(=O)/C1=C\c1ccc(-c2ccc(C(=O)O)cc2)o1,GPVXIJOQCXDNIU-BOPFTXTBSA-N,450.83,4.80,120.41,5.0,2.0,5.0,3.0,
CHEMBL1502234,,,Small molecule,MOL,S=C(Nc1ccc2nsnc2c1)N1CCCCCC1,XRMAAVNEDRGJKQ-UHFFFAOYSA-N,292.43,3.26,41.05,4.0,1.0,1.0,2.0,
CHEMBL1502297,,,Small molecule,MOL,Cn1cnc([N+](=O)[O-])c1Oc1ccc2ccccc2c1,QSHVRKJQAHHUCK-UHFFFAOYSA-N,269.26,3.27,70.19,5.0,0.0,3.0,3.0,
CHEMBL1502394,,,Small molecule,MOL,O=C1CCCC2=C1C1(O)C(=O)c3ccccc3C1(O)O2,RQRSZYHVVUHFRF-UHFFFAOYSA-N,272.26,0.80,83.83,5.0,2.0,0.0,1.0,
CHEMBL1502410,,,Small molecule,MOL,CC(C)(C)c1cc[n+](C2=C([N-]S(=O)(=O)c3ccccc3)C(=O)c3ccccc3C2=O)cc1,QFLMQIMVEYAESD-UHFFFAOYSA-N,446.53,4.28,86.26,4.0,0.0,4.0,3.0,
CHEMBL1520239,,,Small molecule,MOL,CCOC(=O)Cc1n[nH]c2c1C(c1ccsc1)C(C#N)=C(N)O2,GTBFSKHLGOJJIX-UHFFFAOYSA-N,330.37,1.79,114.02,7.0,2.0,4.0,2.0,
CHEMBL1520247,,,Small molecule,MOL,Cc1noc2ncnc(Sc3ccccc3Cl)c12,XUOYVMBJAVNINX-UHFFFAOYSA-N,277.74,3.73,51.81,5.0,0.0,2.0,3.0,
CHEMBL1525064,,,Small molecule,MOL,Cc1ccc(-n2nnnc2CCl)cc1,YFGUHVZSDWRLSR-UHFFFAOYSA-N,208.65,1.71,43.60,4.0,0.0,2.0,2.0,
CHEMBL1532174,,,Small molecule,MOL,CC1(N2CCOCC2)CC2(O)C(=[N+]1[O-])CCc1nonc12,HCRTYOPGOIYNCG-UHFFFAOYSA-N,294.31,-0.39,97.69,7.0,1.0,1.0,1.0,
CHEMBL1532323,,,Small molecule,MOL,O=C(CCN1C(=O)/C(=C\c2ccccc2F)SC1=S)Nc1ccc(C(=O)O)c(O)c1,CHEVQYCFCFZEPC-CXUHLZMHSA-N,446.48,3.46,106.94,6.0,3.0,6.0,2.0,
