activity_id,assay_chembl_id,assay_description,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,standard_value_nM,pEC50,activity_label,normalized_smiles
6757763,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(C2C(C#N)=C(N)Oc3[nH]nc(-c4ccccc4)c32)o1,CHEMBL1201862,CHEMBL1495230,4.71,=,=,EC50,nM,19300.0,CHEMBL1741171,EC50,uM,19.3,19300.0,4.714442690992226,weak_or_moderate,Cc1ccc(C2C(C#N)=C(N)Oc3[nH]nc(-c4ccccc4)c32)o1
6757765,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(C(C)C)cc1,CHEMBL1201862,CHEMBL1443679,5.62,=,=,EC50,nM,2400.0,CHEMBL1741171,EC50,uM,2.4,2400.0,5.619788758288394,weak_or_moderate,COC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(C(C)C)cc1
6757766,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCc1ccc(Nc2n[n+](-c3ccccc3)c(-c3c(Cl)cccc3Cl)s2)cc1.[Cl-],CHEMBL1201862,CHEMBL1315948,5.03,=,=,EC50,nM,9380.0,CHEMBL1741171,EC50,uM,9.38,9380.0,5.027797161620935,weak_or_moderate,CCc1ccc(Nc2n[n+](-c3ccccc3)c(-c3c(Cl)cccc3Cl)s2)cc1.[Cl-]
6757767,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1CCCC(NC(=O)NC(=O)CCl)C1C,CHEMBL1201862,CHEMBL1498517,5.21,=,=,EC50,nM,6190.0,CHEMBL1741171,EC50,uM,6.19,6190.0,5.2083093509798815,weak_or_moderate,CC1CCCC(NC(=O)NC(=O)CCl)C1C
6757768,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOc1ccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)cc1,CHEMBL1201862,CHEMBL1359931,5.06,=,=,EC50,nM,8650.0,CHEMBL1741171,EC50,uM,8.65,8650.0,5.062983892535186,weak_or_moderate,CCOc1ccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)cc1
6757769,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1n[nH]c2c1C(c1ccc(OC(=O)c3ccco3)cc1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1387615,5.44,=,=,EC50,nM,3620.0,CHEMBL1741171,EC50,uM,3.62,3620.0,5.441291429466834,weak_or_moderate,Cc1n[nH]c2c1C(c1ccc(OC(=O)c3ccco3)cc1)C(C#N)=C(N)O2
6757770,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCc1n[nH]c2c1C(c1cc(OC)cc(OC)c1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1576582,5.82,=,=,EC50,nM,1510.0,CHEMBL1741171,EC50,uM,1.51,1510.0,5.821023052706831,weak_or_moderate,CCCc1n[nH]c2c1C(c1cc(OC)cc(OC)c1)C(C#N)=C(N)O2
6757771,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(C)c(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)c1,CHEMBL1201862,CHEMBL3196491,5.65,=,=,EC50,nM,2250.0,CHEMBL1741171,EC50,uM,2.25,2250.0,5.647817481888637,weak_or_moderate,Cc1ccc(C)c(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)c1
6757772,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)cc1Cl,CHEMBL1201862,CHEMBL1370899,5.58,=,=,EC50,nM,2610.0,CHEMBL1741171,EC50,uM,2.61,2610.0,5.583359492661719,weak_or_moderate,Cc1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)cc1Cl
6757773,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(=O)C12CC(C)=C(C)CC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,CHEMBL1201862,CHEMBL1721990,,=,=,EC50,nM,289400.0,CHEMBL1741171,EC50,uM,289.4,289400.0,3.5385014732169813,weak_or_moderate,CC(=O)C12CC(C)=C(C)CC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C
6757774,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1cc2c(cc1OC)-c1c3c(cc4c1[C@@H](C2)N(C)CC4)OCO3,CHEMBL1201862,CHEMBL478754,6.02,=,=,EC50,nM,952.0,CHEMBL1741171,EC50,uM,0.952,952.0,6.021363051615525,potent,COc1cc2c(cc1OC)-c1c3c(cc4c1[C@@H](C2)N(C)CC4)OCO3
6757776,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(/C=C2\Sc3ccccc3C2=O)s1,CHEMBL1201862,CHEMBL1330781,5.31,=,=,EC50,nM,4870.0,CHEMBL1741171,EC50,uM,4.87,4870.0,5.3124710387853655,weak_or_moderate,Cc1ccc(/C=C2\Sc3ccccc3C2=O)s1
6757777,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)N(CCCN(C)C)c2nc3cc(C)cc(C)c3s2)cc1.Cl,CHEMBL1201862,CHEMBL1478145,4.75,=,=,EC50,nM,17700.0,CHEMBL1741171,EC50,uM,17.7,17700.0,4.752026733638194,weak_or_moderate,CCN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)N(CCCN(C)C)c2nc3cc(C)cc(C)c3s2)cc1.Cl
6757778,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1OC,CHEMBL1201862,CHEMBL1359933,6.51,=,=,EC50,nM,309.0,CHEMBL1741171,EC50,uM,0.309,309.0,6.510041520575165,potent,CCOc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1OC
6757780,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOC(=O)c1nn(-c2ccccc2C)c(=O)c2c(N)scc12,CHEMBL1201862,CHEMBL1522349,4.94,=,=,EC50,nM,11400.0,CHEMBL1741171,EC50,uM,11.4,11400.0,4.943095148663527,weak_or_moderate,CCOC(=O)c1nn(-c2ccccc2C)c(=O)c2c(N)scc12
6757782,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOc1cc(CNc2ccc3c[nH]nc3c2)ccc1OC,CHEMBL1201862,CHEMBL1604205,5.13,=,=,EC50,nM,7370.0,CHEMBL1741171,EC50,uM,7.37,7370.0,5.132532512140949,weak_or_moderate,CCOc1cc(CNc2ccc3c[nH]nc3c2)ccc1OC
6757783,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCNc1ccccc1CP(=O)(c1ccccc1)c1ccccc1O,CHEMBL1201862,CHEMBL1364896,5.9,=,=,EC50,nM,1250.0,CHEMBL1741171,EC50,uM,1.25,1250.0,5.903089986991944,weak_or_moderate,CCNc1ccccc1CP(=O)(c1ccccc1)c1ccccc1O
6757784,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1cc(C)cc(S(=O)(=O)c2cnc3ccccc3n2)c1,CHEMBL1201862,CHEMBL1449387,5.37,=,=,EC50,nM,4260.0,CHEMBL1741171,EC50,uM,4.26,4260.0,5.370590400897282,weak_or_moderate,Cc1cc(C)cc(S(=O)(=O)c2cnc3ccccc3n2)c1
6757785,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1nn(-c2ccccc2)c2c1C(c1cccs1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1459167,5.74,=,=,EC50,nM,1830.0,CHEMBL1741171,EC50,uM,1.83,1830.0,5.73754891026957,weak_or_moderate,Cc1nn(-c2ccccc2)c2c1C(c1cccs1)C(C#N)=C(N)O2
6757786,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cn1c(=O)c([N+](=O)[O-])c(-n2cnc3ccccc32)c2ccccc21,CHEMBL1201862,CHEMBL1465945,5.14,=,=,EC50,nM,7260.0,CHEMBL1741171,EC50,uM,7.26,7260.0,5.139063379299906,weak_or_moderate,Cn1c(=O)c([N+](=O)[O-])c(-n2cnc3ccccc32)c2ccccc21
6757787,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(CNc1ccccc1O)C(=O)O,CHEMBL1201862,CHEMBL1347633,5.11,=,=,EC50,nM,7790.0,CHEMBL1741171,EC50,uM,7.79,7790.0,5.108462542327436,weak_or_moderate,CC(CNc1ccccc1O)C(=O)O
6757788,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(SCC2=NNC(=O)C2)cc1,CHEMBL1201862,CHEMBL1573427,6.0,=,=,EC50,nM,1010.0,CHEMBL1741171,EC50,uM,1.01,1010.0,5.995678626217357,weak_or_moderate,Cc1ccc(SCC2=NNC(=O)C2)cc1
6757789,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,CHEMBL1201862,CHEMBL98123,5.52,=,=,EC50,nM,3010.0,CHEMBL1741171,EC50,uM,3.01,3010.0,5.521433504406156,weak_or_moderate,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl
6757790,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(=O)Oc1ccc(N(C(C)=O)S(=O)(=O)c2ccc3ccccc3c2)cc1Br,CHEMBL1201862,CHEMBL1377533,4.76,=,=,EC50,nM,17300.0,CHEMBL1741171,EC50,uM,17.3,17300.0,4.761953896871205,weak_or_moderate,CC(=O)Oc1ccc(N(C(C)=O)S(=O)(=O)c2ccc3ccccc3c2)cc1Br
6757791,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(/C=C2/C(=O)N(c3ccccc3)N=C2C)cc1,CHEMBL1201862,CHEMBL1702692,5.77,=,=,EC50,nM,1700.0,CHEMBL1741171,EC50,uM,1.7,1700.0,5.769551078621726,weak_or_moderate,COc1ccc(/C=C2/C(=O)N(c3ccccc3)N=C2C)cc1
6757792,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(SCc2n[nH]c3c2C(c2ccco2)C(C#N)=C(N)O3)cc1,CHEMBL1201862,CHEMBL1576666,5.21,=,=,EC50,nM,6190.0,CHEMBL1741171,EC50,uM,6.19,6190.0,5.2083093509798815,weak_or_moderate,Cc1ccc(SCc2n[nH]c3c2C(c2ccco2)C(C#N)=C(N)O3)cc1
6757793,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccc(Cl)cc2)c1=O,CHEMBL1201862,CHEMBL1556583,5.95,=,=,EC50,nM,1130.0,CHEMBL1741171,EC50,uM,1.13,1130.0,5.94692155651658,weak_or_moderate,Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccc(Cl)cc2)c1=O
6757794,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCSc1nnc(Sc2nnnn2-c2ccccc2)s1,CHEMBL1201862,CHEMBL1483112,4.84,=,=,EC50,nM,14500.0,CHEMBL1741171,EC50,uM,14.5,14500.0,4.838631997765025,weak_or_moderate,CCCSc1nnc(Sc2nnnn2-c2ccccc2)s1
6757795,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(/C=C/C(=O)c2ccncc2)c2ccccc12,CHEMBL1201862,CHEMBL1517493,5.05,=,=,EC50,nM,8840.0,CHEMBL1741171,EC50,uM,8.84,8840.0,5.053547734986926,weak_or_moderate,COc1ccc(/C=C/C(=O)c2ccncc2)c2ccccc12
6757796,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(SC(=O)c2sc(C)nc2C(F)(F)F)cc1,CHEMBL1201862,CHEMBL1465979,5.31,=,=,EC50,nM,4900.0,CHEMBL1741171,EC50,uM,4.9,4900.0,5.309803919971486,weak_or_moderate,Cc1ccc(SC(=O)c2sc(C)nc2C(F)(F)F)cc1
6757797,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCc1nc2c([nH]1)c1no[n+]([O-])c1c1no[n+]([O-])c21,CHEMBL1201862,CHEMBL1455957,6.47,=,=,EC50,nM,337.0,CHEMBL1741171,EC50,uM,0.337,337.0,6.4723700991286615,potent,CCc1nc2c([nH]1)c1no[n+]([O-])c1c1no[n+]([O-])c21
6757798,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOC(=O)c1cnc2ccc(C)cc2c1Sc1ccccc1,CHEMBL1201862,CHEMBL1488929,5.23,=,=,EC50,nM,5870.0,CHEMBL1741171,EC50,uM,5.87,5870.0,5.231361898752386,weak_or_moderate,CCOC(=O)c1cnc2ccc(C)cc2c1Sc1ccccc1
6757799,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1n[nH]c(O)c1C(c1ccc(Br)cc1)c1c(C)n[nH]c1O,CHEMBL1201862,CHEMBL1622566,6.47,=,=,EC50,nM,338.0,CHEMBL1741171,EC50,uM,0.338,338.0,6.471083299722345,potent,Cc1n[nH]c(O)c1C(c1ccc(Br)cc1)c1c(C)n[nH]c1O
6757801,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(C)cc21,CHEMBL1201862,CHEMBL1337591,5.07,=,=,EC50,nM,8530.0,CHEMBL1741171,EC50,uM,8.53,8530.0,5.069050968832477,weak_or_moderate,CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(C)cc21
6757802,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COC1=C(Nc2ccc(O)cc2)C(=O)c2ccccc2C1=O,CHEMBL1201862,CHEMBL1365118,5.94,=,=,EC50,nM,1160.0,CHEMBL1741171,EC50,uM,1.16,1160.0,5.935542010773082,weak_or_moderate,COC1=C(Nc2ccc(O)cc2)C(=O)c2ccccc2C1=O
6757803,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)cc1,CHEMBL1201862,CHEMBL1522503,4.88,=,=,EC50,nM,13300.0,CHEMBL1741171,EC50,uM,13.3,13300.0,4.876148359032914,weak_or_moderate,COc1ccc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)cc1
6757804,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(-c2cc(=O)n(CCC#N)[nH]2)cc1,CHEMBL1201862,CHEMBL3144926,5.99,=,=,EC50,nM,1020.0,CHEMBL1741171,EC50,uM,1.02,1020.0,5.991399828238082,weak_or_moderate,COc1ccc(-c2cc(=O)n(CCC#N)[nH]2)cc1
6757805,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1[nH]n(-c2ccccc2)c(=O)c1C=C1C(=O)NC(=O)NC1=O,CHEMBL1201862,CHEMBL3144975,5.13,=,=,EC50,nM,7390.0,CHEMBL1741171,EC50,uM,7.39,7390.0,5.131355561605174,weak_or_moderate,Cc1[nH]n(-c2ccccc2)c(=O)c1C=C1C(=O)NC(=O)NC1=O
6757806,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1=NNC(=O)C1Oc1ccccc1,CHEMBL1201862,CHEMBL1528243,6.24,=,=,EC50,nM,570.0,CHEMBL1741171,EC50,uM,0.57,570.0,6.2441251443275085,potent,CC1=NNC(=O)C1Oc1ccccc1
6757807,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)CCl)c2cccc(Cl)c2)cc1,CHEMBL1201862,CHEMBL1337592,6.7,=,=,EC50,nM,202.0,CHEMBL1741171,EC50,uM,0.202,202.0,6.694648630553376,potent,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)CCl)c2cccc(Cl)c2)cc1
6757808,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1NC(=S)N(C2CCCCC2)C(=O)/C1=C/NNC(=O)c1ccccc1O,CHEMBL1201862,CHEMBL1528476,5.34,=,=,EC50,nM,4600.0,CHEMBL1741171,EC50,uM,4.6,4600.0,5.337242168318426,weak_or_moderate,O=C1NC(=S)N(C2CCCCC2)C(=O)/C1=C/NNC(=O)c1ccccc1O
6757809,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(Nc2cnn(-c3nc4ccccc4s3)c(=O)c2Cl)cc1,CHEMBL1201862,CHEMBL1544548,5.4,=,=,EC50,nM,4010.0,CHEMBL1741171,EC50,uM,4.01,4010.0,5.396855627379818,weak_or_moderate,COc1ccc(Nc2cnn(-c3nc4ccccc4s3)c(=O)c2Cl)cc1
6757810,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(=O)Nc1cc(OC(=O)c2ccco2)cc(OC(=O)c2ccco2)c1,CHEMBL1201862,CHEMBL1478235,5.99,=,=,EC50,nM,1030.0,CHEMBL1741171,EC50,uM,1.03,1030.0,5.987162775294828,weak_or_moderate,CC(=O)Nc1cc(OC(=O)c2ccco2)cc(OC(=O)c2ccco2)c1
6757811,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(C(Cl)Cl)N1c2ccccc2OCC1c1ccccc1,CHEMBL1201862,CHEMBL1347586,5.9,=,=,EC50,nM,1250.0,CHEMBL1741171,EC50,uM,1.25,1250.0,5.903089986991944,weak_or_moderate,O=C(C(Cl)Cl)N1c2ccccc2OCC1c1ccccc1
6757812,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)C(=O)NC(C)C,CHEMBL1201862,CHEMBL3198684,5.35,=,=,EC50,nM,4480.0,CHEMBL1741171,EC50,uM,4.48,4480.0,5.348721986001856,weak_or_moderate,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)C(=O)NC(C)C
6757813,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1C(C2=C(O)c3ccccc3C2=O)=Nc2ccccc21,CHEMBL1201862,CHEMBL1498652,5.8,=,=,EC50,nM,1600.0,CHEMBL1741171,EC50,uM,1.6,1600.0,5.795880017344075,weak_or_moderate,O=C1C(C2=C(O)c3ccccc3C2=O)=Nc2ccccc21
